User ID,Tasks,Task ID,Business Value,Urgency,Stakeholder Priority,Complexity,Effort Estimation,Rank,Priority Score
US0148,See the schedule to plan the day and figure out where to go.,US0148T19,5,4,4,3,3,13,6.2
US0148,See the final list of sessions approved to know what's going on at BADCamp.,US0148T20,5,4,5,4,3,9,6.7
US0148,Receive a notification when sessions have been evaluated to know if accepted or rejected.,US0148T21,4,3,4,2,2,24,5
US0148,Receive a notification when a session is submitted to confirm the submission went through.,US0148T22,4,3,4,2,2,25,5
US0148,Register to speak at BADCamp by submitting a session.,US0148T23,5,5,5,4,2,5,7
US0148,See a list of all summits with their timings to choose which to attend,US0148T24,5,4,5,3,3,12,6.5
US0148,Easily find a link in the menu to the registration form for easy access to sign up.,US0148T25,5,4,5,2,2,14,6.2
US0148,Fill out a user registration form to register for the camp and get an account.,US0148T26,5,5,5,2,2,10,6.6
US0148,Find session information to attend relevant sessions.,US0148T27,4,4,5,2,3,17,5.8
US0149,"Email all the trainers at once from the website for info and updates, so that it is easier to use",US0149T1,5,5,5,3,3,3,6.9
US0149,"Have an admin view to track registration status for each attendee, so that we can see if they attended, refunded, or no-showed.",US0149T2,5,5,5,4,4,1,7.2
US0149,Tie in a cancellation deadline to the registration/cancellation workflow to avoid losing money or spots.,US0149T3,5,5,5,3,4,2,7
US0149,"Have an admin view where all trainee information is shown and can be filtered to show a single training session, so that I can see what's happening.",US0149T4,5,4,5,3,4,4,6.6
US0150,"Have a very clear map showing buildings and rooms, so that I can make it to class on time.",US0150T1,5,5,5,3,3,2,6.9
US0150,"Be added to a training waitlist, so that I can be considered for a class.",US0150T2,4,4,4,3,3,5,5.7
US0150,"Register for a summit, so that I can reserve my seat at the summit.",US0150T3,5,5,5,3,3,3,6.9
US0150,"Get detailed directions to the summit venue, so that I can get to the summit easily on the day of the event.",US0150T4,5,4,5,2,3,4,6.3
US0150,"See what summits I'm signed up for, so that I can confirm my attendance and prevent double-booking with another class or summit.",US0150T5,5,5,5,3,4,1,7
US0151,Edit my training node myself,US0151T1,5,4,5,3,3,2,6.5
US0151,View all attendee information linked to training,US0151T2,5,4,5,4,3,1,6.7
US0152,Limit to one registration per day per authenticated user,US0152T1,5,5,5,3,3,1,6.9
US0152,Must accept the cancellation terms with a checkbox,US0152T2,4,4,4,2,2,4,5.4
US0152,"Add to ""my schedule"" if there is a schedule feature",US0152T3,4,3,5,3,2,3,5.5
US0152,See which trainings I have signed up for,US0152T4,5,4,5,3,2,2,6.4
US0153,Find a link on the sponsorships page to become a $350 level sponsor,US0153T1,5,5,5,2,2,2,6.6
US0153,Identify myself and pay for a $350 company sponsorship,US0153T2,5,5,5,3,3,1,6.9
US0153,See a payment page to pay for my individual sponsorship,US0153T3,5,4,5,3,2,4,6.4
US0153,Enter payment information and have my card charged for an individual sponsorship,US0153T4,5,5,5,2,2,3,6.6
US0153,Update my user profile,US0153T5,4,3,5,2,2,9,5.3
US0153,Use a WYSIWYG editor for all long-form content,US0153T6,4,3,5,3,2,8,5.5
US0153,View the job board,US0153T7,3,3,4,2,1,10,4.4
US0153,Edit my session,US0153T8,4,4,5,2,1,7,5.6
US0153,Submit a session at BADCAMP,US0153T9,5,4,5,3,2,5,6.4
US0153,Be offered several choices of individual sponsorship on the second page of registration,US0153T10,5,4,5,3,2,6,6.4
US0154,See a list of attendees signed up for my summit,US0154T1,5,5,5,2,2,1,6.6
US0154,List basic information about my summit,US0154T2,4,4,5,3,2,3,5.9
US0154,List sponsors for my summit,US0154T3,4,4,5,3,2,4,5.9
US0154,List an agenda for my summit,US0154T4,5,4,5,4,2,2,6.6
US0155,Refund sponsorship money that was processed via Stripe,US0155T1,5,5,5,3,2,1,6.8
US0155,Create and maintain venues,US0155T2,4,4,5,3,3,2,6
US0155,"Assign sponsors to events, trainings, and summits",US0155T3,4,4,5,3,2,3,5.9
US0155,Tag blog posts for consumption by Drupal Planet,US0155T4,3,3,4,2,2,8,4.5
US0155,Create blog posts,US0155T5,4,4,4,3,2,6,5.6
US0155,Assign a room to a time slot and a location,US0155T6,4,4,4,3,3,4,5.7
US0155,Bulk approve sessions as accepted,US0155T7,4,3,5,2,2,7,5.3
US0155,Mark a session as accepted,US0155T8,4,4,5,2,2,5,5.7
US0156,Link BADCamp attendees to my sponsorship page,US0156T1,5,4,5,2,2,3,6.2
US0156,Sponsor a summit that matches my brand,US0156T2,5,4,5,3,3,2,6.5
US0156,Link to my sponsorship profile from my job listings,US0156T3,4,3,4,2,2,5,5
US0156,Post a job,US0156T4,5,5,5,3,2,1,6.8
US0156,Personalize my sponsorship page,US0156T5,4,4,4,3,3,4,5.7
US0157,Properly record all metadata,US0157T1,5,5,5,3,2,1,6.8
US0157,Plan what kind of data to record/store,US0157T2,5,4,5,3,2,2,6.4
US0157,Record information about my DMP,US0157T3,4,4,5,3,3,6,6
US0157,Plan what kind of data to store,US0157T4,5,4,5,3,2,3,6.4
US0157,Know how secure data is,US0157T5,5,4,5,2,2,4,6.2
US0157,Know who owns the data,US0157T6,5,4,5,2,2,5,6.2
US0158,Indicate where data will be stored during and after the project,US0158T1,5,5,5,3,2,1,6.8
US0158,Import metadata captured with a metadata tool,US0158T2,5,4,5,3,2,3,6.4
US0158,Know which topics are mandatory and similar in all DMPs,US0158T3,4,5,5,3,3,4,6.4
US0158,Prepopulate DMP information from institutional systems,US0158T4,5,4,5,2,2,5,6.2
US0158,Know how many resources are needed during the project,US0158T5,5,4,4,2,2,9,5.9
US0158,Extract the description of the data collected,US0158T6,5,4,4,3,2,7,6.1
US0158,Record research publications in repository with DMP records,US0158T7,5,4,4,3,3,6,6.2
US0158,Link research publications with DMP records,US0158T8,5,5,4,3,3,2,6.6
US0158,Store agreements related to third-party data,US0158T9,5,4,4,2,2,10,5.9
US0158,Know about costs,US0158T10,5,4,4,2,2,11,5.9
US0158,Know how long it will take to archive,US0158T11,4,4,4,3,2,12,5.6
US0158,See costing sections by other researchers,US0158T12,4,4,3,3,3,13,5.4
US0158,See role sections by other researchers,US0158T13,4,4,3,3,3,14,5.4
US0158,See responsibility sections by other researchers,US0158T14,4,4,3,3,3,15,5.4
US0158,Record intention to share data under specific licenses,US0158T15,4,5,4,3,3,8,6.1
US0159,Know how the data is used to develop usage and support scenarios,US0159T1,5,4,4,3,3,10,6.2
US0159,Have descriptions of collected data sets to ensure updates throughout the lifecycle,US0159T2,5,5,5,3,3,2,6.9
US0159,Know the content of the data for collection/repository fit,US0159T3,5,4,4,2,2,16,5.9
US0159,Know data types produced/collected to determine support services,US0159T4,5,5,4,3,3,5,6.6
US0159,Document rights necessary for managing the data,US0159T5,5,5,4,3,3,6,6.6
US0159,Check data content for intellectual reusability expertise,US0159T6,4,4,3,3,3,18,5.4
US0159,Know the time plan for collecting data to plan management,US0159T7,5,4,4,3,2,14,6.1
US0159,Reference documentation for data reuse and management,US0159T8,5,5,4,3,3,7,6.6
US0159,Ensure technical resources for data type production/collection,US0159T9,5,4,4,2,3,15,6
US0159,Maintain dependencies on other data sets for reusability,US0159T10,5,5,4,3,3,8,6.6
US0159,Check necessary information for data reusability,US0159T11,5,4,4,3,3,11,6.2
US0159,Know formats for determining tech/background needs for data use,US0159T12,5,5,4,3,3,9,6.6
US0159,Assess data reproducibility for storage requirements,US0159T13,4,4,4,3,3,17,5.7
US0159,Identify software/tech for producing/using data for reuse,US0159T14,5,4,4,3,3,12,6.2
US0159,Assess security requirements to maintain data security,US0159T15,5,4,4,3,3,13,6.2
US0159,Clarify rights for legal data reuse,US0159T16,5,5,5,3,3,3,6.9
US0159,Plan data anonymization to balance privacy and reusability,US0159T17,5,5,5,3,4,1,7
US0159,Verify DMP approval to proceed with next steps,US0159T18,5,5,5,3,3,4,6.9
US0160,Check the planned provenance of data to calculate fees and check target group alignment,US0160T1,5,4,4,3,3,1,6.2
US0161,Know IT resource requirements early in lifecycle,US0161T1,4,5,4,3,3,1,6.1
US0162,Know the security requirements of the data to apply security measures,US0162T1,5,5,4,4,4,1,6.9
US0162,Estimate the produced data volume to plan storage consumption,US0162T2,4,4,4,3,3,5,5.7
US0162,Determine data types to identify required support services,US0162T3,4,4,4,4,3,4,5.9
US0162,Determine data types to ensure necessary resources and know-how are available,US0162T4,4,5,5,4,4,2,6.7
US0162,Understand how data is used to determine basic services and functionalities required,US0162T5,4,4,4,3,3,6,5.7
US0162,Know the formats used to determine required technical services,US0162T6,3,4,4,3,3,7,5.2
US0162,Identify software/technology used to determine required technical services,US0162T7,4,4,5,4,4,3,6.3
US0163,Know about data sensitivity to establish sharing options,US0163T1,5,5,5,3,4,1,7
US0164,Extract pointers from the DMP to metadata in other systems for importing into a data catalogue,US0164T1,5,5,5,4,4,1,7.2
US0164,Import administrative information regarding a project into DMP to prepopulate the DMP,US0164T2,4,4,4,3,3,2,5.7
US0165,Know who funded the project and their requirements to track funder-specific obligations,US0165T1,5,5,5,4,3,2,7.1
US0165,Check that all data has the appropriate security level to demonstrate compliance,US0165T2,5,5,5,4,4,1,7.2
US0166,Know the legal status of data to apply legal requirements accordingly,US0166T1,5,5,5,4,3,2,7.1
US0166,Know the conservation period of data to better organize preservation actions,US0166T2,5,4,5,4,3,4,6.7
US0166,Reuse information regarding file format to apply automated checks for file validation,US0166T3,4,4,4,3,3,5,5.7
US0166,Make sure that detailed metadata are associated with data to make it understandable for future users,US0166T4,5,5,5,4,4,1,7.2
US0166,Get information about the volume of data to preserve at an early stage to provide adequate storage infrastructure,US0166T5,5,5,4,4,3,3,6.8
US0167,Read the costs for data management from the DMP to check if policies work as intended,US0167T1,5,5,5,4,3,2,7.1
US0167,Know how secure data is to ensure legal compliance,US0167T2,5,5,5,4,4,1,7.2
US0167,Check all the repositories mentioned in a DMP to verify if the project follows funding rules,US0167T3,5,5,5,4,3,3,7.1
US0168,Know when the data management plan was created/updated to understand if it needs to be updated,US0168T1,4,4,5,3,3,1,6
US0168,Know who is responsible for the DMP to ask for further details,US0168T2,4,4,5,3,2,2,5.9
US0168,Have references to the project proposal to look up further general information,US0168T3,4,3,4,3,2,3,5.2
US0169,Have a short description of the project to be informed about the metadata description,US0169T1,4,4,4,3,2,1,5.6
US0170,Know how much data will be stored to plan long-term resources,US0170T1,5,5,5,4,3,2,7.1
US0170,Access reports with details of research projects in which data are classified as sensitive or highly sensitive,US0170T2,5,5,5,4,4,1,7.2
US0171,Know about all resources and services used for the data to estimate the true cost of the project,US0171T1,5,5,5,4,4,1,7.2
US0172,Be informed about the data to check for its sensitivity,US0172T1,5,5,5,4,3,1,7.1
US0173,Know about the kind of data to evaluate storage size and system,US0173T1,5,5,5,3,4,1,7
US0174,Need details on the type of data to check if the archiving can be arranged,US0174T1,5,5,5,4,4,1,7.2
US0174,Want to have metadata in additional languages to allow for multilingual data archive,US0174T2,4,4,5,3,3,2,6
US0175,Know how secure data is to ensure legal compliance,US0175T1,5,5,5,4,3,1,7.1
US0176,Receive regular summary reports of research data to understand trends in data use among staff and students,US0176T1,5,4,5,3,4,1,6.6
US0177,Ensure compliance to the funders rules to ensure all costs will be accepted,US0177T1,5,5,5,4,4,1,7.2
US0178,Access reports containing details of research projects where data are classified as sensitive or highly sensitive to confirm security protocols are applied,US0178T1,5,5,5,4,3,1,7.1
US0179,Ensure all data are quoted correctly with the institutions affiliation to count towards citation counts,US0179T1,5,4,5,4,3,1,6.7
US0180,Know about the privacy and security requirements of the data to plan the right storage system and sharing permissions,US0180T1,5,5,5,4,4,1,7.2
US0181,Extract data sets submitted to external repositories to add them to the institutional data catalogue,US0181T1,5,4,5,3,4,1,6.6
US0182,See the sections on costing to ensure sufficient expertise on data management to support the project,US0182T1,5,4,5,4,3,1,6.7
US0182,See the sections on roles to ensure sufficient expertise on data management to support the project,US0182T2,5,4,5,4,3,2,6.7
US0182,See the sections on responsibilities to ensure sufficient expertise on data management to support the project,US0182T3,5,4,5,4,3,3,6.7
US0183,View a finding aid for a particular collection/resource,US0183T1,5,4,5,3,3,1,6.5
US0184,Reset a User's password for them,US0184T1,5,5,5,3,2,1,6.8
US0184,Assign Users to an Advanced Data Entry and ensure appropriate permissions are enforced,US0184T2,5,4,5,4,4,2,6.8
US0184,Configure the help center URL and topic mappings,US0184T3,4,3,4,3,3,3,5.3
US0185,Backend changes for managing enum lists,US0185T1,4,4,5,4,3,6,6.2
US0185,Authenticate using LDAP,US0185T2,5,5,5,4,4,1,7.2
US0185,Frontend changes for managing enum lists,US0185T3,4,4,5,3,3,7,6
US0185,Backend changes to support loading enum value lists from the database,US0185T4,5,5,5,4,4,2,7.2
US0185,Backend changes for bulk updating one enum value to another,US0185T5,5,4,5,4,4,4,6.8
US0185,Add additional properties for repositories,US0185T6,4,3,4,3,3,8,5.3
US0185,Authenticate locally,US0185T7,5,5,5,4,4,3,7.2
US0185,Log in,US0185T8,5,5,5,2,2,5,6.6
US0186,Store the AT or Archon source record ids in each ASpace record to support data migration integrity testing,US0186T1,5,5,5,3,4,1,7
US0187,Get access to links to contextual help,US0187T1,4,4,5,3,3,1,6
US0188,Use a configuration that is not prepackaged within a built version of the application,US0188T1,4,4,5,4,4,2,6.3
US0188,Develop a custom importer,US0188T2,5,4,5,5,5,1,7.1
US0189,Control the location of the demo database and ensure it is backed up,US0189T1,5,5,5,3,4,1,7
US0189,Declare that a user has the Repository Manager role for a given Repository,US0189T2,4,4,5,3,3,2,6
US0190,"Create, update and delete archival descriptions in my repository",US0190T1,5,4,5,3,4,2,6.6
US0190,"Create, update and delete any records in my repository",US0190T2,5,5,5,4,5,1,7.3
US0191,Create and update basic archival description information,US0191T1,4,4,5,3,3,1,6
US0192,View archival descriptions in my repository,US0192T1,3,3,4,2,2,1,4.5
US0193,Import EAD files that were exported by Archon,US0193T1,5,4,5,4,5,5,6.9
US0193,Assign a component unique identifier to a Resource Component,US0193T2,5,4,5,3,4,15,6.6
US0193,Associate a standard identifier string with a Subject heading,US0193T3,5,4,5,3,3,19,6.5
US0193,Understand that an error occurred during import and why it might have occurred,US0193T4,5,5,5,2,3,13,6.7
US0193,Import Accessions data in CSV,US0193T5,4,3,5,3,3,24,5.6
US0193,Import Resources from MARCXML records,US0193T6,5,4,5,4,5,6,6.9
US0193,See Dates and Extents displayed in both the read and edit views for Accessions and/or Resources,US0193T7,4,4,4,2,2,28,5.4
US0193,Import Agent information from EAC-CPF records,US0193T8,5,4,5,4,5,7,6.9
US0193,Export agent records as EAC-CPF,US0193T9,5,4,5,4,5,8,6.9
US0193,Import only Agent and Subject information from MARCXML records,US0193T10,4,3,5,3,3,25,5.6
US0193,Add Notes to other record types,US0193T11,3,4,4,2,2,33,4.9
US0193,Add administrative data about the archival description and finding aid-related data to a top-level Resource,US0193T12,5,5,5,3,4,2,7
US0193,Add administrative data about the archival description and finding aid-related data to a top-level Resource,US0193T13,4,4,4,3,3,23,5.7
US0193,Import EAD files that were exported by the Archivists' Toolkit,US0193T14,5,4,5,4,5,9,6.9
US0193,Search within a repository for resource and accession and digital object records,US0193T15,4,3,5,2,2,29,5.3
US0193,Create and edit a Collection Management subrecord,US0193T16,4,3,4,3,3,30,5.3
US0193,Rearrange the Resource and/or Digital Object hierarchy using keyboard-based navigation,US0193T17,3,4,4,3,3,32,5.2
US0193,Rearrange the resource description hierarchy by dragging an archival object to a different position,US0193T18,4,3,4,3,3,31,5.3
US0193,Indicate an Agent is either the creator or source or subject of an Accession or Resource or Resource Component,US0193T19,5,4,5,3,4,16,6.6
US0193,Export a description as EAD,US0193T20,5,4,5,4,5,10,6.9
US0193,Create and edit Event records,US0193T21,4,4,5,3,3,21,6
US0193,Manage Digital Objects,US0193T22,5,5,4,4,5,3,7
US0193,Associate an Instance with a Resource and/or Resource Component,US0193T23,4,4,5,3,3,22,6
US0193,Dont inadvertently overwrite someone else's changes to a record that Im editing,US0193T24,5,5,5,2,2,14,6.6
US0193,Create and edit Rights Management statements,US0193T25,5,5,5,3,4,4,7
US0193,Upload an EAD for import from within the frontend application,US0193T26,5,4,5,3,4,17,6.6
US0193,Import EAD data,US0193T27,5,4,5,4,5,11,6.9
US0193,Specify the Source for a Name Form of an Agent and add new Sources and edit existing Sources,US0193T28,5,4,5,3,4,18,6.6
US0193,Create and edit Agent records,US0193T29,5,5,5,4,5,1,7.3
US0193,Create and edit a Resource record,US0193T30,4,5,5,4,5,12,6.8
US0193,Associate a Subject record with a Resource description,US0193T31,4,3,5,3,3,26,5.6
US0193,Associate an Instance with a Container,US0193T32,4,3,5,3,3,27,5.6
US0193,Assign Location information to a Container,US0193T33,5,3,5,3,3,20,6.1
US0194,Deposit and maintain datasets through a simple web interface,US0194T1,5,5,5,2,3,5,6.7
US0194,Have a user interface that is familiar to me,US0194T2,4,4,5,2,2,18,5.7
US0194,Deposit and maintain datasets through Pure,US0194T3,5,5,5,3,4,2,7
US0194,Deposit and maintain datasets through Virtual Research Environments and other workflow tools,US0194T4,5,4,4,3,4,12,6.3
US0194,Deposit the files that I have,US0194T5,4,5,5,2,2,14,6.1
US0194,Place data under an embargo,US0194T6,5,5,5,2,3,6,6.7
US0194,Apply licenses to datasets,US0194T7,5,4,5,3,3,10,6.5
US0194,Allow collaborators privileged access to datasets,US0194T8,4,4,5,3,3,16,6
US0194,Deposit arbitrarily large files,US0194T9,5,4,4,4,5,7,6.6
US0194,Link datasets to publications in Opus,US0194T10,4,3,5,2,2,20,5.3
US0194,Mint DOIs for data,US0194T11,5,4,5,3,4,8,6.6
US0194,Have metadata automatically filled from other University systems and remembered from previous deposits,US0194T12,5,5,5,3,4,3,7
US0194,Link to data stored in external repositories,US0194T13,4,4,5,3,4,15,6.1
US0194,Specify a disposal policy for data,US0194T14,5,4,5,3,3,11,6.5
US0194,Track downloads of data,US0194T15,4,3,4,2,2,21,5
US0194,Track citations of data,US0194T16,4,3,4,2,2,22,5
US0194,Have guarantees about data integrity,US0194T17,5,5,5,3,4,4,7
US0194,Attach subject-specific discoverability metadata to records,US0194T18,5,4,5,2,3,13,6.3
US0194,Link datasets with the project DMP,US0194T19,4,3,5,3,3,19,5.6
US0194,Manage and share live research data,US0194T20,5,5,5,4,5,1,7.3
US0194,Manage multiple versions of the same dataset,US0194T21,5,4,5,3,4,9,6.6
US0194,Allow others to deposit on my behalf,US0194T22,4,4,5,3,3,17,6
US0195,Search the archive through the web,US0195T1,5,5,5,3,4,1,7
US0195,Access the system in my native language,US0195T2,5,4,5,2,3,6,6.3
US0195,Examine and identify deposited files,US0195T3,5,5,5,3,3,2,6.9
US0195,View an example citation for a dataset,US0195T4,5,4,5,2,2,7,6.2
US0195,View a DOI for a dataset,US0195T5,5,4,5,3,3,3,6.5
US0195,Get a persistent URL for a dataset,US0195T6,5,4,5,3,3,4,6.5
US0195,Search the archive through Primo,US0195T7,4,4,5,3,4,8,6.1
US0195,See different versions of a dataset at a glance,US0195T8,5,4,5,3,3,5,6.5
US0196,Gain privileged access to data for projects in which I am involved,US0196T1,5,5,5,3,4,1,7
US0196,Have guarantees that my IP rights will not be breached,US0196T2,5,5,5,2,3,2,6.7
US0196,Access data from Bath collaborators off-campus,US0196T3,5,4,5,3,4,3,6.6
US0197,Deposit data from my facility directly into the archive on behalf of researchers,US0197T1,5,4,5,3,4,1,6.6
US0198,Make some checks on deposited datasets before they are made public,US0198T1,5,4,5,4,4,3,6.8
US0198,Require a minimum set of metadata,US0198T2,5,4,5,3,4,4,6.6
US0198,Approve scheduled disposal of data,US0198T3,5,5,5,3,4,1,7
US0198,Query the entire archive,US0198T4,5,3,4,4,4,5,6.1
US0198,Import Bath data from an external data centre wholesale,US0198T5,5,4,5,4,5,2,6.9
US0198,Encourage and promote the use of open standards for deposit,US0198T6,5,4,4,2,3,6,6
US0199,Integrate the archive with CRIS,US0199T1,5,5,5,4,5,1,7.3
US0199,Include records for externally held data complete,US0199T2,5,4,5,3,4,3,6.6
US0199,Track citation counts for published datasets,US0199T3,5,4,5,3,4,4,6.6
US0199,Segment the view and download statistics by country and sector,US0199T4,4,3,4,3,3,5,5.3
US0199,Have datasets linked to metadata about projects,US0199T5,5,5,5,3,4,2,7
US0200,Store archived data on existing storage systems,US0200T1,5,5,5,4,5,1,7.3
US0200,Integrate the archive with existing university systems such as LDAP,US0200T2,5,4,5,3,4,2,6.6
US0200,Store archived data directly on the HCP object store,US0200T3,5,4,5,3,4,3,6.6
US0200,Be able to export all data to a different system,US0200T4,4,3,5,4,5,4,6
US0201,Be reassured that researchers I fund have robust archival plans for their data,US0201T1,5,5,5,3,4,1,7
US0201,Harvest metadata on outputs from research I fund,US0201T2,5,4,5,3,4,2,6.6
US0202,"Deposit and maintain datasets via an API such as SWORD2, so that my service can interact with the archive",US0202T1,5,4,5,4,4,1,6.8
US0203,"Deposit and maintain datasets via an API such as SWORD2, so that my service can interact with the archive",US0203T1,5,4,5,4,4,1,6.8
US0204,List for browsing all formal collections represented in the DAMS along with the appropriate relationships,US0204T1,5,5,5,4,4,3,7.2
US0204,Know what repository an object belongs to,US0204T2,5,4,5,3,4,20,6.6
US0204,Know what collection(s) an object belongs to,US0204T3,5,4,5,3,4,21,6.6
US0204,Present in their assigned order all components comprising an object,US0204T4,5,4,5,3,4,22,6.6
US0204,"Indicate to preservation managers aspects of a master file useful for monitoring its integrity, and impending obsolescence",US0204T5,5,5,5,4,5,1,7.3
US0204,Indicate to preservation managers the checksum and checksum method for each master file for a given object,US0204T6,5,5,5,4,5,2,7.3
US0204,Indicate the source-capture information for a file where it is useful to do so,US0204T7,5,4,5,4,4,10,6.8
US0204,"Know, via preservation managers, of any object for which integrity or authenticity is in question or that has been updated to a more current file format",US0204T8,5,5,5,3,5,4,7.1
US0204,"Present collections, objects, and object components by title",US0204T9,5,4,5,3,4,23,6.6
US0204,"Know, via the preservation manager, of all files for which the checksum has changed since last registered",US0204T10,5,5,5,3,5,5,7.1
US0204,Know what objects or object components are still under copyright and cannot be displayed without either a license or incurring risk,US0204T11,5,5,5,3,4,6,7
US0204,Know when copyright for an object or object component is likely to expire per jurisdictional copyright statute,US0204T12,5,4,5,4,4,11,6.8
US0204,"Know when the copyright status for an object or object component is modified, either manually or automatically",US0204T13,5,4,5,4,4,12,6.8
US0204,Know all the statutes pertinent to an object or object component,US0204T14,5,4,5,4,4,13,6.8
US0204,Know when the pertinence of a statute to an object or object component is scheduled to expire,US0204T15,5,4,5,4,4,14,6.8
US0204,"Know when the application of a statute to an object or object component has been modified, either manually or automatically",US0204T16,5,4,5,4,4,15,6.8
US0204,Know if copyrighted content has an applicable license,US0204T17,5,5,5,3,4,7,7
US0204,Know if an object or object component is subject to a library policy that restricts access in any way,US0204T18,5,4,5,4,4,16,6.8
US0204,Know when application of a library policy to an object or object component is scheduled to expire,US0204T19,5,4,5,4,4,17,6.8
US0204,"Know if application of a library policy to an object or object component has been modified, either manually or automatically",US0204T20,5,4,5,4,4,18,6.8
US0204,Know all the uses for an object or object component that are permitted or restricted per the rights status of the object or object component,US0204T21,5,5,5,3,4,8,7
US0204,Know the dates for when a permission or restriction is active,US0204T22,5,5,5,3,4,9,7
US0204,Know when permitted and restricted acts and/or their active dates are modified,US0204T23,5,4,5,4,4,19,6.8
US0204,Track all events scheduled for recording in the DAMS,US0204T24,5,4,5,3,4,24,6.6
US0204,Know the agent(s) responsible for carrying out an event,US0204T25,5,4,5,3,4,25,6.6
US0204,Know when the event occurred,US0204T26,5,4,5,3,4,26,6.6
US0204,"Know the outcome of the event, e.g., object NN was deleted",US0204T27,5,4,5,3,4,27,6.6
US0205,List all the collections and objects in the DAMS that belong to a library unit,US0205T1,5,5,5,3,4,9,7
US0205,Be able to contact repositories,US0205T2,4,3,4,3,3,22,5.3
US0205,Browse by collections in the DAMS,US0205T3,5,5,5,4,4,1,7.2
US0205,Limit my search to specified collection(s),US0205T4,5,5,5,4,4,2,7.2
US0205,Know what repository an object belongs to,US0205T5,5,5,5,3,4,10,7
US0205,Know what collection(s) an object belongs to,US0205T6,5,5,5,3,4,11,7
US0205,See all the component parts of an object,US0205T7,5,4,5,3,4,21,6.6
US0205,Have access to the content files for an object,US0205T8,5,5,5,3,4,12,7
US0205,Know the rights status of an object,US0205T9,5,5,5,4,4,3,7.2
US0205,Know about other versions of the object or its metadata,US0205T10,5,5,5,4,4,4,7.2
US0205,See and navigate the component hierarchy of an object,US0205T11,5,5,5,4,4,5,7.2
US0205,"Access content files that comprise an object, to decide whether a file is too large to download",US0205T12,5,4,5,4,4,14,6.8
US0205,"Search collections, objects, and object components by title",US0205T13,5,5,5,4,4,6,7.2
US0205,"Know for an object or its component parts the place of publication, the publisher, etc.",US0205T14,5,4,5,4,4,15,6.8
US0205,"Know about various facets of a collection, object, or component (e.g., scope, identifiers, access conditions)",US0205T15,5,4,5,4,4,16,6.8
US0205,"Scope my searches for collections, objects, or object components to a specific language",US0205T16,5,4,5,4,4,17,6.8
US0205,Search collections and objects by name,US0205T17,5,5,5,3,4,13,7
US0205,"Scope searches by name to a specific role such as illustrator, photographer, etc.",US0205T18,5,4,5,4,4,18,6.8
US0205,"Search for collections, objects, and components by headings (e.g., title, topic, geographical name, etc.)",US0205T19,5,5,5,4,4,7,7.2
US0205,"See the geographical context of a collection, object, or object component where pertinent",US0205T20,5,4,5,4,4,19,6.8
US0205,Know of all other pertinent versions or descriptions of the resource,US0205T21,5,4,5,4,4,20,6.8
US0205,"Know if an object or component is under copyright and, where possible, who the rights holder is",US0205T22,5,5,5,4,4,8,7.2
US0206,Know all the collections and objects in the DAMS for which I have custodial responsibility,US0206T1,5,5,5,3,4,15,7
US0206,Update repository information in one place and ensure updates propagate to all relevant places,US0206T2,5,5,5,4,4,2,7.2
US0206,Constrain curatorial access to assets to authorized staff and DAMS managers,US0206T3,5,5,5,4,4,3,7.2
US0206,Know all the collections for which I have curatorial responsibility,US0206T4,5,5,5,3,4,16,7
US0206,"Compose collections by shared provenance, part of a collection, or assembled collections",US0206T5,5,5,5,4,5,1,7.3
US0206,Relate one collection to another collection,US0206T6,5,4,4,3,4,25,6.3
US0206,"Describe a collection with title, dates, languages, and other metadata",US0206T7,5,5,5,4,4,4,7.2
US0206,"Indicate names related to the collection as creator, source, or subject",US0206T8,5,5,5,4,4,5,7.2
US0206,Indicate subjects related to the collection,US0206T9,5,4,4,4,4,22,6.5
US0206,Indicate external descriptions of the collection relevant to users,US0206T10,4,4,4,4,3,27,5.9
US0206,Track all events occurring to a collection,US0206T11,5,5,5,4,4,6,7.2
US0206,Know all components and files belonging to an object,US0206T12,5,5,5,3,4,17,7
US0206,"Describe an object, including title, date(s), language(s), and metadata",US0206T13,5,5,5,4,4,7,7.2
US0206,"Indicate names, subjects, and rights (copyright, statutes, licenses) pertinent to an object",US0206T14,5,5,5,4,4,8,7.2
US0206,Link external versions or descriptions of an object,US0206T15,4,4,4,3,3,29,5.7
US0206,Know events occurring to an object throughout its life cycle,US0206T16,5,5,5,4,4,9,7.2
US0206,List components of an object in the appropriate order,US0206T17,5,4,4,3,4,26,6.3
US0206,Link components to other components or files,US0206T18,5,4,4,4,4,23,6.5
US0206,"Describe components with title, dates, and metadata",US0206T19,5,5,5,4,4,10,7.2
US0206,"Indicate names, subjects, and rights (copyright, statutes, licenses) for components",US0206T20,5,4,4,4,4,24,6.5
US0206,Know all events for a component during its life cycle,US0206T21,5,5,5,4,4,11,7.2
US0206,List all content files for repository objects and link files to objects or components,US0206T22,5,5,5,4,4,12,7.2
US0206,Track events for repository content files,US0206T23,5,5,5,4,4,13,7.2
US0206,"Provide titles and update title changes for collections, objects, and components",US0206T24,5,4,5,3,4,20,6.6
US0206,"Indicate publication details, including place, publisher, and edition, when relevant",US0206T25,5,4,5,4,4,18,6.8
US0206,"Register names for identities and indicate roles (e.g., illustrator, photographer)",US0206T26,5,4,5,3,4,21,6.6
